3.136499999999999705e-02,1.128299999999999963e-02,1.138100000000000049e-02,6.444000000000000075e-03,1.142199999999999986e-02,6.296000000000000381e-03,6.557999999999999594e-03,3.693000000000000102e-03,1.133499999999999959e-02,1.404999999999999999e-03,1.353999999999999952e-03,6.170000000000000354e-04,1.436999999999999909e-03,6.019999999999999961e-04,6.400000000000000524e-04,6.489999999999999459e-04,1.131099999999999987e-02,1.446000000000000020e-03,1.428000000000000016e-03,6.679999999999999740e-04,1.433000000000000029e-03,6.139999999999999625e-04,6.390000000000000280e-04,6.400000000000000524e-04,6.511000000000000294e-03,6.160000000000000111e-04,6.549999999999999833e-04,4.820000000000000066e-04,6.430000000000000169e-04,1.386999999999999995e-03,5.159999999999999656e-04,5.479999999999999845e-04
1.128299999999999963e-02,1.128299999999999963e-02,4.562000000000000083e-03,4.518999999999999580e-03,4.558999999999999685e-03,4.497000000000000129e-03,2.380999999999999870e-03,2.322999999999999978e-03,4.520999999999999845e-03,5.000000000000000104e-04,4.380000000000000213e-04,2.120000000000000031e-04,4.580000000000000195e-04,1.939999999999999993e-04,2.049999999999999956e-04,2.010000000000000068e-04,4.507999999999999854e-03,4.979999999999999618e-04,4.440000000000000045e-04,2.139999999999999975e-04,4.249999999999999763e-04,2.020000000000000040e-04,2.000000000000000096e-04,1.910000000000000077e-04,2.363000000000000083e-03,1.959999999999999937e-04,1.959999999999999937e-04,1.779999999999999898e-04,1.930000000000000021e-04,4.380000000000000213e-04,1.250000000000000026e-04,1.679999999999999907e-04
1.138100000000000049e-02,4.562000000000000083e-03,1.138100000000000049e-02,4.592999999999999861e-03,4.655000000000000283e-03,2.335999999999999969e-03,4.593999999999999993e-03,2.328000000000000208e-03,4.609000000000000249e-03,4.400000000000000157e-04,4.600000000000000139e-04,2.200000000000000078e-04,4.350000000000000026e-04,1.749999999999999982e-04,1.910000000000000077e-04,2.149999999999999947e-04,4.603999999999999586e-03,4.510000000000000120e-04,4.889999999999999599e-04,2.069999999999999900e-04,4.730000000000000046e-04,1.840000000000000001e-04,2.130000000000000003e-04,2.090000000000000115e-04,2.390000000000000197e-03,1.910000000000000077e-04,1.969999999999999909e-04,1.489999999999999897e-04,2.079999999999999872e-04,4.789999999999999879e-04,1.840000000000000001e-04,1.659999999999999963e-04
6.444000000000000075e-03,4.518999999999999580e-03,4.592999999999999861e-03,6.444000000000000075e-03,2.461000000000000080e-03,2.230000000000000211e-03,2.305000000000000191e-03,2.392000000000000029e-03,2.333000000000000004e-03,2.790000000000000054e-04,2.530000000000000239e-04,9.799999999999999684e-05,2.139999999999999975e-04,9.500000000000000523e-05,1.039999999999999936e-04,1.050000000000000044e-04,2.374999999999999941e-03,2.539999999999999940e-04,2.669999999999999847e-04,1.000000000000000048e-04,1.769999999999999926e-04,1.019999999999999992e-04,1.110000000000000011e-04,1.069999999999999988e-04,1.093999999999999920e-03,9.299999999999999727e-05,9.699999999999999963e-05,1.019999999999999992e-04,7.100000000000000462e-05,2.779999999999999811e-04,8.299999999999999815e-05,9.799999999999999684e-05
1.142199999999999986e-02,4.558999999999999685e-03,4.655000000000000283e-03,2.461000000000000080e-03,1.142199999999999986e-02,4.498000000000000262e-03,4.660000000000000080e-03,2.338999999999999933e-03,4.598999999999999790e-03,4.400000000000000157e-04,4.150000000000000043e-04,1.700000000000000122e-04,5.060000000000000478e-04,1.900000000000000105e-04,2.220000000000000022e-04,1.949999999999999965e-04,4.603000000000000320e-03,4.739999999999999747e-04,4.679999999999999915e-04,1.869999999999999917e-04,4.929999999999999487e-04,1.859999999999999945e-04,2.180000000000000134e-04,1.990000000000000124e-04,2.456999999999999983e-03,1.710000000000000094e-04,1.869999999999999917e-04,1.129999999999999955e-04,2.000000000000000096e-04,4.769999999999999934e-04,1.679999999999999907e-04,1.720000000000000066e-04
6.296000000000000381e-03,4.497000000000000129e-03,2.335999999999999969e-03,2.230000000000000211e-03,4.498000000000000262e-03,6.296000000000000381e-03,2.247999999999999998e-03,2.307000000000000023e-03,2.294000000000000032e-03,2.500000000000000052e-04,2.090000000000000115e-04,1.100000000000000039e-04,2.649999999999999903e-04,8.500000000000000611e-05,1.190000000000000058e-04,8.899999999999999491e-05,2.294000000000000032e-03,2.640000000000000202e-04,2.320000000000000014e-04,1.079999999999999960e-04,2.680000000000000090e-04,8.200000000000000095e-05,1.269999999999999970e-04,9.299999999999999727e-05,1.051000000000000068e-03,9.100000000000000287e-05,6.399999999999999710e-05,8.399999999999999535e-05,9.200000000000000007e-05,2.049999999999999956e-04,6.899999999999999667e-05,1.000000000000000048e-04
6.557999999999999594e-03,2.380999999999999870e-03,4.593999999999999993e-03,2.305000000000000191e-03,4.660000000000000080e-03,2.247999999999999998e-03,6.557999999999999594e-03,2.364999999999999915e-03,2.459999999999999947e-03,2.030000000000000012e-04,2.579999999999999828e-04,1.029999999999999964e-04,2.689999999999999791e-04,1.000000000000000048e-04,9.399999999999999448e-05,1.069999999999999988e-04,2.392000000000000029e-03,2.310000000000000042e-04,2.640000000000000202e-04,1.019999999999999992e-04,2.910000000000000260e-04,1.029999999999999964e-04,9.699999999999999963e-05,1.069999999999999988e-04,1.150999999999999896e-03,5.399999999999999798e-05,9.500000000000000523e-05,6.099999999999999872e-05,1.140000000000000063e-04,2.970000000000000092e-04,1.179999999999999951e-04,9.200000000000000007e-05
3.693000000000000102e-03,2.322999999999999978e-03,2.328000000000000208e-03,2.392000000000000029e-03,2.338999999999999933e-03,2.307000000000000023e-03,2.364999999999999915e-03,3.693000000000000102e-03,1.157999999999999958e-03,1.450000000000000009e-04,1.269999999999999970e-04,5.599999999999999916e-05,1.310000000000000129e-04,5.000000000000000240e-05,4.600000000000000004e-05,4.800000000000000122e-05,1.173999999999999913e-03,1.540000000000000028e-04,1.489999999999999897e-04,6.499999999999999431e-05,1.399999999999999877e-04,4.600000000000000004e-05,5.199999999999999680e-05,4.399999999999999886e-05,4.139999999999999800e-04,4.000000000000000327e-05,4.600000000000000004e-05,5.000000000000000240e-05,5.199999999999999680e-05,1.379999999999999933e-04,5.099999999999999960e-05,5.599999999999999916e-05
1.133499999999999959e-02,4.520999999999999845e-03,4.609000000000000249e-03,2.333000000000000004e-03,4.598999999999999790e-03,2.294000000000000032e-03,2.459999999999999947e-03,1.157999999999999958e-03,1.133499999999999959e-02,4.699999999999999859e-04,4.719999999999999803e-04,1.869999999999999917e-04,5.320000000000000293e-04,1.820000000000000057e-04,2.149999999999999947e-04,1.879999999999999890e-04,4.618999999999999842e-03,4.530000000000000064e-04,4.510000000000000120e-04,1.879999999999999890e-04,4.560000000000000251e-04,1.949999999999999965e-04,1.959999999999999937e-04,1.679999999999999907e-04,4.632999999999999965e-03,1.969999999999999909e-04,2.079999999999999872e-04,1.579999999999999916e-04,2.130000000000000003e-04,4.330000000000000081e-04,1.740000000000000010e-04,1.859999999999999945e-04
1.404999999999999999e-03,5.000000000000000104e-04,4.400000000000000157e-04,2.790000000000000054e-04,4.400000000000000157e-04,2.500000000000000052e-04,2.030000000000000012e-04,1.450000000000000009e-04,4.699999999999999859e-04,1.404999999999999999e-03,3.000000000000000076e-05,5.800000000000000034e-05,4.500000000000000283e-05,6.299999999999999990e-05,1.699999999999999987e-05,2.900000000000000017e-05,4.710000000000000102e-04,4.899999999999999842e-05,6.399999999999999710e-05,2.599999999999999840e-05,4.100000000000000047e-05,2.199999999999999943e-05,2.900000000000000017e-05,3.199999999999999855e-05,2.629999999999999959e-04,5.800000000000000034e-05,1.800000000000000046e-05,4.300000000000000165e-05,2.799999999999999958e-05,5.300000000000000078e-05,1.599999999999999928e-05,1.900000000000000105e-05
