Percentage of Constraints,Percentage of False Positives
0.001,1.0
0.0109,1.0
0.020800000000000003,1.0
0.030700000000000005,1.0
0.040600000000000004,1.0
0.0505,1.0
0.06040000000000001,1.0
0.0703,1.0
