([0.0, 0.0, 2.239076614379883, 0.5679720640182495, 0.0, 0.0, -0.6569674015045166, 0.9202601313591003, 0.0, 0.0, 0.0, 0.3004624545574188], 1.0854867696762085)
([0.09052326530218124, 1.800563097000122, 1.702012300491333, -1.2749394178390503, 0.0, 0.0, 0.0, 0.41331663727760315, 0.0, 0.0, 0.0, 0.0], 1.5623679161071777)
([0.0, 0.41161710023880005, 0.0, 0.0, -1.459398865699768, -0.12939809262752533, 3.001129150390625, -1.1683852672576904, 0.0, 0.0, 0.0, 0.0], 0.31204646825790405)
([0.0, -1.5108733177185059, 0.0, 0.284580260515213, 0.7812786102294922, 0.9404481053352356, 0.0, 0.4475212097167969, 0.0, 0.0, 0.0, 0.0], -0.9554233551025391)
([0.0, 1.525897741317749, -1.540528416633606, 0.12792493402957916, 0.0, 0.0, 1.3611141443252563, 0.0, 0.0, 0.0, 0.0, -0.142289936542511], 0.4032277762889862)
([0.0, 0.0, -0.04604111984372139, 0.020336318761110306, 0.0, 0.0, 0.727125883102417, 0.0, 0.0, 0.0, -1.7731717824935913, -0.010936413891613483], 0.470490962266922)
([0.0, 0.0, 0.0, 1.5662375688552856, 1.4465693235397339, -0.03803344815969467, 0.0, 0.0, 0.4291613698005676, 1.7237608432769775, 0.0, 0.0], -0.7933779358863831)
([0.0, -1.3330142498016357, 0.0, -0.04636092483997345, 0.0, 0.008679831400513649, 0.7146632671356201, 0.0, 0.0, 0.0, 0.0, -0.10529941320419312], 0.29437199234962463)
([-0.7456187009811401, 1.0156372785568237, -0.6426979899406433, 0.0, -1.2489854097366333, -0.5466409921646118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], -0.2995143234729767)
([1.0389209985733032, 0.0, 0.0, -1.471413493156433, 0.0, -0.39638662338256836, 0.0, 0.0, 0.0, 0.0, 0.15194357931613922, -0.035091839730739594], -0.3203219175338745)
([0.0, 0.6091378331184387, 0.0, 0.0, 0.2310551404953003, 0.0, 0.938483715057373, -0.6431217193603516, 0.0, 0.0, 0.0, 1.1281442642211914], -0.15904377400875092)
([0.0, 0.0, 1.2830275297164917, 1.7292935848236084, 0.0, 0.0, 0.0, 1.5397535562515259, 0.0, 0.0, -0.021549416705965996, -0.9344314932823181], 0.07709714025259018)
([-1.1966006755828857, 0.0, -1.6227922439575195, 0.0, 1.1639326810836792, 0.0, 0.0, 0.0, -0.026381976902484894, 0.0, 0.0, -0.12048999965190887], -0.4077468812465668)
([0.6786637306213379, 0.0, -1.5588794946670532, 0.0, 0.21247778832912445, 0.0, 1.0047060251235962, 0.0, 0.0, 0.0, 0.0, 0.6902725100517273], 0.6902965307235718)
([0.0, 0.1892157793045044, 0.0, 0.24567072093486786, 0.0, 0.0, 0.0, -1.5252759456634521, 1.9797865152359009, 0.0, 0.5219689607620239, 0.0], -1.6677688360214233)
([-1.0163254737854004, 2.963622570037842, 0.0, 0.27722740173339844, 0.0, 0.0, -1.098174810409546, 0.0, 0.0, 0.0, -0.41088613867759705, 0.0], 0.1644061952829361)
([-0.012412247247993946, 0.0, 0.22922204434871674, 0.0, 0.0, -1.2822092771530151, -2.071206569671631, 0.0, 0.0, 0.0, 0.0, -0.14785565435886383], -1.3258720636367798)
([0.0, 0.0, 1.387150526046753, 0.0, 0.0, -0.5320731401443481, 0.0, 0.0, 0.01316768117249012, -0.9511258006095886, 0.0, -0.25051307678222656], 0.44490212202072144)
([0.0, 1.7195724248886108, 0.0, 0.0, 0.0, 0.0, 0.0, -1.9344958066940308, 0.0, -0.31671637296676636, -0.011139566078782082, -1.7413029670715332], -0.31649330258369446)
([-0.711361825466156, 0.9371858835220337, -0.4526977241039276, 0.0, 0.43580031394958496, 0.27307048439979553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], -1.5145612955093384)
([-0.06794676184654236, 0.0, 0.6770721077919006, 0.0, 0.0, 1.1765676736831665, 0.680248498916626, 0.0, 0.0, 0.0, 0.44351840019226074, 0.0], -0.1079745888710022)
([-1.3779886960983276, -0.9521472454071045, 0.0, 0.0, 1.4704358577728271, 0.0, -1.6410043239593506, -0.8667265176773071, 0.0, 0.0, 0.0, 0.0], 0.6120455265045166)
([1.3847600221633911, 0.0, 0.0, -0.28920140862464905, 0.0, -0.20238764584064484, 0.0, -0.08233650028705597, 0.0, 0.0, 0.0, 0.18206508457660675], -0.05683650076389313)
([-0.623124897480011, 0.0, 0.5283834338188171, 1.2302194833755493, -1.7509818077087402, 0.0, -0.018568743020296097, 0.0, 0.0, 0.0, 0.0, 0.0], -0.38733723759651184)
([-0.027972791343927383, 0.0, 1.4727383852005005, 0.0, 0.0, 0.0, 0.0, -1.1234118938446045, 1.092148780822754, 0.37717512249946594, 0.0, 0.0], 0.022690409794449806)
([0.0, 0.32076382637023926, 0.0, 0.0, 1.1091270446777344, -1.7423123121261597, 0.0, 1.0653070211410522, 0.0, 0.0, -0.7834004759788513, 0.0], -1.8579808473587036)
([-0.19110020995140076, 0.12668120861053467, 0.0, -0.20774851739406586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36292898654937744, 0.0, -0.8753276467323303], -1.5848512649536133)
([0.0, 0.0, 0.0, -0.6558035016059875, 0.8175706267356873, 0.7731457352638245, -2.064215898513794, 0.0, 0.0, 0.0, 0.0, 2.2387237548828125], -1.6311057806015015)
([1.1836563348770142, 0.0, 1.390966773033142, 0.0, 1.0931525230407715, -1.4470787048339844, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6513338088989258], 0.3097151517868042)
([-0.35067886114120483, -1.0927494764328003, 0.0, 0.0, 0.0, -0.6351132392883301, 0.5088707208633423, 0.0, 0.0, 0.0, 0.0, 0.8163125514984131], -0.7784698605537415)
([-0.03150144964456558, 0.0, 0.3933810293674469, 0.0, -1.512067198753357, -0.2533877491950989, 0.0, -0.4955403208732605, 0.0, 0.0, 0.0, 0.0], -0.9213020205497742)
([0.0, -0.24190017580986023, 0.0, 0.0, 0.07822465151548386, 0.0, 0.0447639562189579, 0.0, 0.0, 0.11780793964862823, 0.0, 1.2871474027633667], 0.6525906324386597)
([0.0, 0.0, 1.684293270111084, 0.0, 0.06156151741743088, 0.7065121531486511, 0.0, -0.8062742352485657, 0.0, 0.0, 0.0, 0.49986642599105835], 0.9140474200248718)
([0.23471055924892426, 1.2008119821548462, 0.0, 0.0, 0.0, -0.05715106427669525, 0.0, 0.0, -0.09144289046525955, 0.0, 0.0, 0.5701543688774109], -0.041441209614276886)
([-1.6124229431152344, 0.0, 0.0, -0.2100386917591095, 0.0, -0.08574377745389938, 0.7182836532592773, 0.0, 0.0, 0.0, 0.0, -0.09044785052537918], 1.0290985107421875)
([0.1882973462343216, -2.0053064823150635, 0.0, 0.0, 0.8397939801216125, 0.3989824056625366, 0.0, 0.0, 0.0, 0.0, -0.7336163520812988, 0.0], -0.3535483181476593)
([0.0, 0.08814452588558197, 0.0, 0.29820913076400757, -0.45612049102783203, 0.0, 0.0, 0.5454030632972717, 0.0, 0.0, -0.7822059392929077, 0.0], -2.759575128555298)
([1.272831916809082, 0.0, 0.02197026088833809, 0.0, 0.0, 0.0, 0.0, 2.5212342739105225, 0.43728965520858765, 0.0, 0.0, 0.1271437406539917], -0.6477063894271851)
([0.0, -0.41803717613220215, 0.0, -2.290806293487549, -1.129501223564148, 0.0, -1.340179681777954, 0.0, 0.0, 0.0, -0.32014793157577515, 0.0], -1.0740869045257568)
([0.0, 0.0, 0.0, 0.0, 0.06548694521188736, 0.0, 0.0, -2.04640793800354, 0.11326731741428375, 0.0, -0.3815431296825409, -0.6441857218742371], 0.3173823952674866)
([0.0, 0.0, -0.9732410907745361, 0.0, 0.0, -0.3918449580669403, -0.4030344784259796, 0.0, 0.0, 0.5787858963012695, 0.0, -0.20571745932102203], 2.737712860107422)
([-1.3562010526657104, 0.0, 0.0, 0.0, 0.0, -0.4649776816368103, -1.7933872938156128, 0.10543940961360931, 0.0, 0.0, 0.0, -1.9378457069396973], -0.08135494589805603)
([0.0, 0.0, -0.29005947709083557, -1.8494635820388794, -0.4033989906311035, 2.043705463409424, 0.0, 0.0, 0.0, 0.0, 0.0, -0.7850497961044312], -0.6630274653434753)
([0.0, 0.8518242239952087, 0.0, 0.0, -1.3562190532684326, -0.2662666440010071, 0.0, 0.0, -0.02616322785615921, 0.0, 0.0, 0.44480955600738525], -0.3860066831111908)
([0.0, 1.1507872343063354, 0.0, 0.0, 1.8710274696350098, 0.0, 0.0, -0.03191376477479935, 0.0, 0.299184650182724, 0.0, 1.274056077003479], 0.35608038306236267)
([2.2142200469970703, 0.0, 2.2992873191833496, 1.0941493511199951, 0.0, 0.0, 0.0, 0.7577407360076904, -0.10499448329210281, 0.0, 0.0, 0.0], 2.5005617141723633)
([0.013278589583933353, 0.0, 0.0, 0.5156703591346741, -0.07358215749263763, 0.0, 1.0651286840438843, 0.7019565105438232, 0.0, 0.0, 0.0, 0.0], -0.41727736592292786)
([0.4240359663963318, -0.14171187579631805, 0.0, 0.0, 0.6592433452606201, 0.0, 0.0, 0.22178637981414795, 0.0, 0.0, 0.0, -0.9719356894493103], 0.07897208631038666)
([0.0, 2.3197944164276123, -1.2221635580062866, 0.0, 0.03569589555263519, 1.8893994092941284, 0.0, 0.0, 0.0, 0.0, 0.4374975860118866, 0.0], -0.3054196834564209)
([0.0, 0.0, 0.0, 0.0, 0.6250779628753662, 0.9467666745185852, -0.5043067932128906, 1.6333003044128418, 0.0, 0.0, 0.0, -0.6389425992965698], 1.2472847700119019)
([0.0, 0.5027223229408264, -2.043649911880493, 0.0, 0.2636738121509552, 0.0, 0.0, 0.0, -0.25058960914611816, -0.3760429620742798, 0.0, 0.0], 0.07509547472000122)
([0.0, 0.0, 0.0, 1.2945319414138794, 0.8073290586471558, -0.3161875307559967, -0.6283881664276123, -1.6221946477890015, 0.0, 0.0, 0.0, 0.0], 0.7316195368766785)
([0.0, 0.30296263098716736, -1.7153406143188477, 0.0, 0.0, 0.0, -0.2184656858444214, 0.0, 0.0, 0.33776432275772095, 0.0, -0.6234989762306213], 0.07670652866363525)
([0.8559762835502625, 0.0, 0.319240927696228, 0.0, 0.0, 0.3141016960144043, 0.0, 0.3723665773868561, 0.0, 0.0, 0.0, 0.41574686765670776], 0.43333274126052856)
([0.0, 2.225832223892212, 0.0, 0.0, 0.8500710725784302, 0.0, 0.11531039327383041, 0.11688220500946045, 1.2789793014526367, 0.0, 0.0, 0.0], 0.7364096641540527)
([-0.31275278329849243, 0.0, 0.0, 0.0, 0.5279550552368164, 0.1593654751777649, 0.0, 2.2439053058624268, 0.0, 0.0, 0.0, -0.7031241059303284], -0.9060287475585938)
([0.0, 0.0, 0.7328808307647705, -0.6931513547897339, 0.0, 0.2747659683227539, 0.0, -0.3802274167537689, 0.0, 0.0, 0.0, 0.5655162930488586], 1.915963888168335)
([0.0, -0.7071496844291687, 0.0, -0.8769583106040955, 0.0, -0.07006095349788666, 0.0, -0.7231523990631104, 0.0, 0.0, 0.0, 1.2049974203109741], 2.191326141357422)
([0.0, 0.0, 0.0, -0.9672207832336426, 0.017727455124258995, -1.7765347957611084, 0.0, 0.640693187713623, 0.0, 0.0, 0.0, -1.6486912965774536], -0.4743868112564087)
([0.0, 0.0, -2.045234441757202, -0.0973704531788826, -0.4026070535182953, 0.36409783363342285, 0.0, 0.0, 0.0, 0.0, 0.09819870442152023, 0.0], 0.1931835412979126)
([0.0, 0.9863151907920837, 0.0, 0.0, 0.0, 0.0, -0.5782913565635681, -0.44590726494789124, -1.8219953775405884, 0.0, 0.0, -0.04873066395521164], 0.013453785330057144)
([0.0, -0.16168323159217834, -0.6371064782142639, 0.0, 0.0, 0.0, 0.45615077018737793, 0.0, 0.0071232994087040424, 0.0, 0.0, 0.40471169352531433], -1.1616052389144897)
([-0.9732106924057007, 0.0, 0.0, 0.5103595852851868, -0.0016768869245424867, 0.0, 0.0, 0.0, 0.18935009837150574, 0.0, 0.03164316713809967, 0.0], -0.206741064786911)
([0.0, 0.0, 0.0, -0.3393608331680298, 1.431005835533142, 0.5254662036895752, 1.1293507814407349, 0.20477265119552612, 0.0, 0.0, 0.0, 0.0], -1.225508689880371)
([-0.023539546877145767, 0.0, 0.0, 0.11601832509040833, 0.0, 0.0, 0.0, 2.5804293155670166, 0.8523013591766357, 0.29911094903945923, 0.0, 0.0], 1.0134121179580688)
([0.0, 1.2835651636123657, -0.017876949161291122, 0.0, -2.2962732315063477, 0.0, 0.020293354988098145, 0.0, 0.0, -0.5124201774597168, 0.0, 0.0], 1.4508793354034424)
([0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.9694151878356934, 1.1035971641540527, 0.0, -0.22933487594127655, 0.035838037729263306, -1.1078650951385498], 0.780778706073761)
([0.0, 0.0, -1.3268442153930664, 0.0, -1.4207223653793335, -0.9577670693397522, -1.4186667203903198, 0.33843278884887695, 0.0, 0.0, 0.0, 0.0], 0.356777548789978)
([0.0, 0.3128076493740082, -0.8186984658241272, -1.0141923427581787, -0.7574526071548462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.28475314378738403], -1.314635157585144)
([1.7877461910247803, 0.0, -0.0015121748438104987, 0.0, -0.24292267858982086, 0.0, 0.0, 0.0, 1.7840973138809204, 0.19710087776184082, 0.0, 0.0], -1.5062235593795776)
([0.13749592006206512, -1.265612006187439, 0.0, 0.0, -0.979255735874176, 0.0, -0.8317446112632751, 0.0, 0.0, 0.0, 0.0, -0.5896239280700684], -0.7097014784812927)
([0.9927335977554321, 0.0, -0.17070706188678741, 0.0, 0.0, 0.6441925764083862, -0.5733360052108765, 0.0, 0.0, 0.0, 0.0, 0.6158693432807922], -2.4467010498046875)
([-1.5319947004318237, -0.6301218271255493, 0.0, 0.6481876969337463, 0.0, 0.0, 0.0, 0.7990791201591492, 0.0, 0.0, 0.0, 0.1405104547739029], 0.8942520618438721)
([1.6806623935699463, -0.40849605202674866, 0.0, 0.8197959065437317, 0.0, 0.04412124305963516, 2.313960313796997, 0.0, 0.0, 0.0, 0.0, 0.0], 1.3142995834350586)
([1.376767873764038, 0.0, 0.0, 0.0, 0.027426181361079216, 0.0, 0.0, 0.5181406140327454, 0.8871245980262756, 0.0, 0.011811604723334312, 0.0], -1.4911634922027588)
([0.0, -0.963871419429779, 0.0, 0.0, 0.0, 0.0, 0.40644651651382446, -0.5595553517341614, -1.6714218854904175, 0.0, 0.0, -0.2914210259914398], 0.479697585105896)
([-0.38149964809417725, 0.0, 0.33460748195648193, 0.0, 0.0, 0.0, -0.02666652575135231, 0.0, 0.0, 0.0, 0.44890010356903076, -0.3915412127971649], 0.4389614760875702)
([0.4853766858577728, 0.0, 0.0, 0.5483297109603882, 0.1992037296295166, 0.0, -1.3216875791549683, 0.0, 0.0, 0.0, 0.0, -1.4821285009384155], 1.2093806266784668)
([0.0, 1.4986640214920044, 0.0, -2.6325185298919678, 2.0931396484375, 1.1990840435028076, -0.5289893746376038, 0.0, 0.0, 0.0, 0.0, 0.0], 0.4590120017528534)
([0.0, 0.0, -0.5259347558021545, 0.0, 0.0, 1.510087251663208, -1.6753480434417725, 0.0, 0.0, 0.0, -0.052272528409957886, 0.9386213421821594], -0.16627413034439087)
([0.0, 0.0, 0.0, 0.09502123296260834, 0.0, 2.3101415634155273, 0.0, 0.0, -1.4183337688446045, 0.0, 0.14912600815296173, 1.8891382217407227], -0.5790411233901978)
([0.0, 0.0, -0.6060328483581543, -1.792809247970581, -1.1307497024536133, 0.0, -0.10936535149812698, 1.351576805114746, 0.0, 0.0, 0.0, 0.0], -0.6995759606361389)
([0.0, 1.868847370147705, 1.5772851705551147, 0.0, -0.5190028548240662, 0.0, 0.8125984072685242, -0.7241950631141663, 0.0, 0.0, 0.0, 0.0], -1.115747094154358)
