Percentage of Constraints,Percentage of False Positives
0.005,1.0
0.014499999999999999,1.0
0.024,1.0
0.0335,0.0
0.043,0.0
0.0525,0.0
0.062000000000000006,0.0
0.07150000000000001,0.0
0.081,0.0
0.0905,0.0
